movie_title,average_score
Everybody Knows (Todos lo saben),68.10526315789474
Everybody Knows... Elizabeth Murray,75.0
Everybody Loves Somebody,65.5
Everybody Wants Some!!,73.92857142857143
Everybody Wants to Be Italian,34.625
Everybody's All-American,54.0
Everybody's Famous!,62.5
Everybody's Fine,56.58796296296296
Everyday,63.55769230769231
Everyday People,76.25
Everyday Sunshine: The Story of Fishbone,71.71428571428571
Everyone Stares: The Police Inside Out,46.666666666666664
Everyone's Hero,56.8448275862069
Everything Must Go,67.24056603773585
Everything Strange and New,68.33333333333333
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,74.42307692307692
Everything is Illuminated,63.86413043478261
Everything's Cool,55.5
"Everything, Everything",53.46195652173913
Evidence,39.0
Evil (Ondskan),65.08928571428571
Evil Aliens,55.0
Evil Angels (A Cry in the Dark),67.66666666666667
Evil Dead,61.865625
Evil Dead 2: Dead by Dawn,79.14285714285714
Evil Little Things,40.0
Evil Under the Sun,71.0
Evilspeak,55.625
Evita,66.0
Evolution,59.240566037735846
Ex Drummer,53.63636363636363
Ex Machina,76.99047619047619
Exam,59.130434782608695
Examined Life,66.5625
Excalibur,76.36363636363636
Excellent Cadavers,57.5
Excess Baggage,45.416666666666664
Excision,62.05882352941177
Excuse Me for Living,34.5
Executive Action,60.5
Executive Suite,74.0
Exhibition,71.3
Existenz,70.1625
Exists,42.708333333333336
Exit Plan (Selvmords turisten),57.10526315789474
Exit Through The Gift Shop,75.60963855421687
Exit Wounds,47.725806451612904
Exodus,68.57142857142857
Exodus: Gods and Kings,51.62662337662338
Exorcist II: The Heretic,30.166666666666668
Exorcist: The Beginning,39.822916666666664
Expelled: No Intelligence Allowed,35.90909090909091
Experiment Perilous,72.5
Experiment in Terror,77.0
Experimenter,69.65
Expired,55.0
Explicit Ills,57.592592592592595
Explorers,64.58333333333333
Exporting Raymond,59.55882352941177
Exposed,33.1578947368421
Exterminating Angels,59.91379310344828
Extinction,47.63157894736842
Extract,60.90714285714286
Extraction,59.50657894736842
Extracurricular,60.0
Extraordinary Measures,52.47747747747748
Extraordinary Tales,60.3
Extraterrestrial,52.880434782608695
Extreme Measures,66.5
Extreme Ops,34.21296296296296
Extreme Prejudice,80.0
Extremely Loud & Incredibly Close,56.9703947368421
"Extremely Wicked, Shockingly Evil and Vile",57.277542372881356
Extremities,61.6
Extremity,80.0
Eye In The Sky,73.12666666666667
Eye for an Eye,37.69047619047619
Eye for an Eye (Quien a hierro mata),75.83333333333333
Eye of the Beholder,37.3936170212766
Eye of the Dolphin,48.7
Eye of the Needle,77.0
Eyes Wide Open (Einaym Pkuhot),69.3103448275862
Eyes Wide Shut,75.93529411764706
Eyes Without a Face,86.6304347826087
Eyes of Laura Mars,50.833333333333336
Eyewitness,63.0
F,65.71428571428571
F for Fake,83.94
F/X,74.89285714285714
F/X 2: The Deadly Art of Illusion,52.083333333333336
FM,50.625
Face to Face,69.375
Face/Off,78.95901639344262
Faces,78.0909090909091
"Faces Places (Visages, villages)",83.07432432432432
Faces in the Crowd,43.333333333333336
Facing Windows,63.08510638297872
Facing the Giants,48.608695652173914
Factory Girl,53.87103174603175
Factotum,68.81976744186046
Fade to Black,42.0
Fading Gigolo,58.53181818181818
Fading Of The Cries,30.0
Fados,76.98148148148148
Fagara (Huajiao zhiwei),82.5
Fah talai jone (Tears of the Black Tiger),68.0625
Fahrenheit 11/9,68.9327731092437
Fahrenheit 451,77.79411764705883
Fail Safe,82.0
Fail-Safe,80.9090909090909
Failure to Launch,49.86220472440945
Fair Game,63.07843137254902
Fairy Tale: A True Story,65.83333333333333
Faith Connections,40.0
Faith Of Our Fathers,44.72222222222222
Faithful,36.875
Fake It So Real,75.0
Falcon Rising,57.5
Fall,33.125
Fall Down Dead,18.5
Fall to Grace,50.625
Fallen,53.15686274509804
Fallen (Falling),54.047619047619044
Falling Angels,52.916666666666664
Falling Down,69.26470588235294
Falling Inn Love,57.0
Falling Overnight,49.275
Falling from Grace,83.75
Falling in Love,45.0
Fame,50.661764705882355
Fame-ish,63.0
Family Business,53.57142857142857
Family Plot,67.83333333333333
"Family Romance, LLC",66.37096774193549
Family Weekend,57.0
Famous Nathan,60.0
Fanaa,63.0
Fanboys,54.053030303030305
Fancy Pants,60.0
Fandango,86.66666666666667
Fando y Lis (Fando and Lis),66.0
Fanny & Alexander,88.26666666666667
"Fanny, Annie & Danny",70.5
Fantasia 2000,76.70833333333333
Fantastic Beasts and Where to Find Them,68.55060593220338
Fantastic Beasts: The Crimes of Grindelwald,54.50423728813559
Fantastic Four,43.83005617977528
Fantastic Four: Rise of the Silver Surfer,53.419047619047625
Fantastic Mr. Fox,76.7725988700565
Fantastic Planet,74.44444444444444
Fantastic Voyage,70.27777777777777
Fantasy Island,36.7171052631579
Far From Heaven,77.70700636942675
Far From Home - The Adventures Of Yellow Dog,60.0
Far From the Madding Crowd,71.23841059602648
Far From the Tree,70.3913043478261
Far North,65.0
Far Out Isn't Far Enough: The Tomi Ungerer Story,60.357142857142854
Far and Away,54.666666666666664
Far from Men,65.83333333333333
Farewell (L'affaire Farewell),68.23770491803279
Farewell to the King,68.33333333333333
"Farewell, Herr Schwarz",80.3125
"Farewell, My Lovely",83.125
"Farewell, My Queen",69.40754716981132
Fargo,85.30701754385964
Farinelli,61.0
Farmageddon,61.0
Farming,58.18181818181818
Farmland,55.0
Farscape: The Peacekeeper Wars,60.0
Fascination,28.928571428571427
Fast & Furious,48.967013888888886
Fast & Furious 6,62.79333333333333
Fast & Furious Presents: Hobbs & Shaw,61.371308016877634
Fast Color,67.2909090909091
Fast Company,75.0
Fast Five,64.88271604938272
Fast Food Nation,59.415929203539825
Fast Girls,57.22222222222222
Fast Times At Ridgemont High,65.64814814814815
"Fast, Cheap & Out of Control",70.0
Fastball,75.0
Faster,51.91304347826087
"Faster, Pussycat! Kill! Kill!",70.46428571428571
Fat,50.833333333333336
Fat Albert,48.23770491803279
Fat City,73.5
Fat Girl,66.59302325581395
Fat Girls,52.5
Fat Kid Rules the World,60.76470588235294
Fat Man and Little Boy,48.4375
"Fat, Sick and Nearly Dead",57.1875
Fatal Attraction,70.80645161290323
Fatal Beauty,43.57142857142857
Fatal Instinct,48.46153846153846
Father (Father: Diary of One Week),70.0
Father Figures,37.642857142857146
Father Goose,65.83333333333333
Father Hood,30.96153846153846
Father of Invention,41.13636363636363
Father of the Bride,63.63636363636363
Father of the Bride: Part II,56.75
Father of the Year,37.8125
Father's Day,62.0
Father's Little Dividend,75.0
Fathers And Daughters,44.5945945945946
Fathers' Day,45.220588235294116
Fatima,60.74074074074074
Faubourg 36 (Paris 36),60.91269841269841
Faults,70.73913043478261
Faust,86.78571428571429
Favela Rising,70.83333333333333
Fay Grim,60.872395833333336
Fear,57.67857142857143
Fear City,51.666666666666664
Fear No Evil,58.333333333333336
Fear Strikes Out,73.75
Fear X,63.333333333333336
Fear and Desire,57.1875
Fear and Loathing in Las Vegas,60.964285714285715
"Fear, Inc.",49.666666666666664
Feardotcom,31.243243243243242
Fearless,79.0625
Fearless Freaks,74.375
Feast,57.71951219512195
Feast of Love,55.71808510638298
Feast of the Seven Fishes,70.625
Fed Up,68.43877551020408
Federal Hill,67.14285714285714
Feel the Beat,51.75
Feel the Noise,42.916666666666664
Feeling Minnesota,35.0
Feels Good Man,73.625
Felicia's Journey,67.14285714285714
Felix & Meira,61.39705882352941
Felon,62.67857142857143
Felony,65.375
Felt,55.6578947368421
Female Perversions,67.08333333333333
Female Trouble,73.58333333333333
Feminists: What Were They Thinking?,77.5
Femme Fatale,54.93627450980392
Fences,73.31283422459893
Feral,55.9375
Ferdinand,63.90526315789474
FernGully - The Last Rainforest,64.85714285714286
Ferris Bueller's Day Off,82.63235294117646
Festival,64.44444444444444
Festival Express,73.34745762711864
Festival in Cannes,61.273809523809526
Fetching Cody,44.375
Fetih 1453 (Conquest 1453),39.166666666666664
Fetishes,57.5
Fever Pitch,64.21140939597315
Fiddler on the Roof,75.20833333333333
Fido,67.88541666666667
Field of Dreams,80.6875
Field of Lost Shoes,56.666666666666664
Fiend Without a Face,64.0
Fierce Creatures,51.36363636363637
Fierce People,51.36363636363637
Fifty Dead Men Walking,65.11363636363636
Fifty Shades Darker,35.97810218978102
Fifty Shades Freed,36.903703703703705
Fifty Shades of Black,31.458333333333332
Fifty Shades of Grey,45.148514851485146
Fifty/Fifty (50-50),30.0
Fight Club,77.0
Fighting,51.82795698924731
Fighting Tommy Riley,63.333333333333336
Fighting with My Family,71.72752808988764
Fightville,62.69230769230769
Fill the Void,71.95689655172414
Filly Brown,56.25
Film Geek,56.166666666666664
Film Stars Don't Die in Liverpool,67.2827868852459
Filth,63.95454545454545
Filth and Wisdom,43.41428571428571
Final,58.5
Final Analysis,56.5625
Final Destination,59.625
Final Destination 2,50.44303797468354
Final Destination 3,54.0
Final Destination 5,60.15217391304348
Final Exam,42.5
Final Fantasy VII: Advent Children,56.666666666666664
Final Fantasy: The Spirits Within,61.56962025316456
Final Girl,39.72222222222222
Final Portrait,64.58673469387755
Final Score,52.89473684210526
Final Terror,48.0
Find Me Guilty,60.233333333333334
Finder's Fee,80.0
Finders Keepers,73.73076923076923
Finding Altamira (Altamira),69.375
Finding Amanda,56.25
Finding Bliss,43.958333333333336
Finding Dory,74.91350210970464
Finding Fela!,60.651162790697676
Finding Forrester,68.79032258064517
Finding Kim,83.75
Finding Nemo,82.72081218274111
Finding Neverland,73.56907894736842
Finding Steve McQueen,63.125
Finding Vivian Maier,71.12837837837837
Finding Your Feet,58.44202898550725
Fingers,68.33333333333333
Finian's Rainbow,59.375
Finishing the Game,52.26666666666667
Fire Birds,34.791666666666664
Fire Down Below,42.5
Fire With Fire,33.57142857142857
Fire and Ice,57.5
Fire at Sea (Fuocoammare),78.9795918367347
Fire in Babylon,71.25
Fire in Paradise,75.0
Fire in the Sky,62.916666666666664
Fireball (Muay Thai Dunk),38.18181818181818
Fired Up,44.339080459770116
Fireflies in the Garden,43.70833333333333
Firefox,59.166666666666664
Firehouse Dog,54.27179487179487
Firelight,80.0
Fireproof,49.166666666666664
Firestarter,51.15384615384615
Firestorm,39.44444444444444
Firewalker,27.916666666666668
Firewall,51.28
Fireworks (Hana-bi),74.77272727272727
Fireworks Wednesday (Chaharshanbe-soori),68.70370370370371
First Blood,72.03448275862068
First Comes Love,43.214285714285715
First Cow,81.5952380952381
First Daughter,41.04477611940298
First Family,41.666666666666664
First Kid,44.5
First Kill,41.5625
First Knight,53.54761904761905
First Love (Hatsukoi),70.42
First Man,75.98006644518273
First Match,70.8
First Position,68.79824561403508
First Reformed,78.10126582278481
First Sunday,40.36158192090396
First They Killed My Father,73.29545454545455
First to the Moon,77.5
Firstborn,58.125
Fish Tank,77.21153846153847
Fish Without a Bicycle,37.0
Fisherman's Friends,62.357142857142854
Fist Fight,41.72429906542056
Fist of Fury (Jing wu men),61.42857142857143
Fist of Legend (Jing wu ying xiong),79.0
Fists Of Legend,62.5
Fitzcarraldo,76.85
Five,68.66666666666667
Five Corners,55.0
Five Dances,50.0
Five Easy Pieces,85.83928571428571
Five Feet Apart,57.619565217391305
Five Graves to Cairo,63.94444444444444
Five Minutes of Heaven,66.4074074074074
Five Nights in Maine,53.0
Five Star,64.375
Five Star Day,55.17857142857143
Fix,60.0
Fixed Bayonets!,72.5
Flags of Our Fathers,70.58561643835617
Flakes,45.57692307692308
"Flamenco, Flamenco",69.5
Flaming Star,70.3125
Flammen & Citronen (Flame & Citron) (The Flame and the Lemon),66.48148148148148
Flannel Pajamas,61.08064516129032
Flash Gordon,65.0
Flash Point,53.202380952380956
Flash of Genius,65.5764705882353
Flashback,59.4
Flashbacks of a Fool,52.291666666666664
Flashdance,48.875
Flatliners,43.13333333333333
Flawless,58.860805860805854
Fled,46.2
Flesh,70.625
Flesh & Blood (Flesh+Blood) (The Rose and the Sword),70.0
Flesh And Bone,60.0
Flesh Gordon,53.333333333333336
Flesh and the Devil,82.5
Flesh for the Beast,47.5
Fletch,70.15625
Fletch Lives,46.34615384615385
Flex Is Kings,54.166666666666664
Flicka,58.784615384615385
Flickering Lights,56.25
Flight,67.68518518518519
Flight of the Navigator,72.5
Flight of the Phoenix,54.49418604651163
Flightplan,56.52777777777778
Flipped,60.041666666666664
Flipper,55.0
Flirt,70.0
Flirting With Disaster,77.63157894736842
Flock of Dudes,55.0
Floored,63.333333333333336
Florence Foster Jenkins,69.25914634146342
Flow: For Love of Water,67.95454545454545
Flower,57.340425531914896
Flower Drum Song,55.0
Flowers in the Attic,53.958333333333336
Floyd Norman: An Animated Life,61.25
Flu (Gamgi),54.285714285714285
Flubber,36.666666666666664
Fluke,44.166666666666664
Flushed Away,66.88679245283019
Flutter,63.5
Fly Away,64.25
Fly Away Home,83.75
Fly Me to the Moon,44.705882352941174
Flyboys,53.984693877551024
Flying Down to Rio,73.75
Flying Leathernecks,75.0
Flying Tigers,70.0
Flypaper,43.541666666666664
Focus,58.89181286549707
Follow Me: The Yoni Netanyahu Story,60.833333333333336
Follow the Fleet,74.0
Followed,61.06666666666667
Following,70.3
Following Sean,67.1875
Fong juk (Exiled),71.73863636363636
Food Chains,72.91666666666667
Food of Love,57.666666666666664
"Food, Inc.",75.51724137931035
Fool's Gold,42.10084033613445
Foolish,32.0
Fools Rush In,42.857142857142854
Foosballers,71.66666666666667
Footlight Parade,75.5
Footloose,61.106918238993714
Footnote,71.65625
Footnotes (Sur quel pied danser),64.95
Footprints,46.59090909090909
For A Woman,63.333333333333336
For All Mankind,86.38888888888889
For Colored Girls,54.195402298850574
For Ellen,61.160714285714285
For Ever Mozart,55.416666666666664
For Greater Glory,44.80263157894737
For Keeps,51.25
For Love of the Game,61.991379310344826
For Love or Money,58.5
For Me and My Gal,77.5
For My Father (Sof Shavua B'Tel Aviv),60.625
For No Good Reason,62.78409090909091
For Pete's Sake,56.666666666666664
For Richer or Poorer,49.5
For Roseanna,75.0
For Those In Peril,67.22222222222223
For Whom the Bell Tolls,71.5
For Your Consideration,62.205882352941174
For Your Eyes Only,65.51724137931035
For a Few Dollars More (Per Qualche Dollaro in Più),76.0
"For a Good Time, Call...",55.11309523809524
For the Bible Tells Me So,75.64285714285714
For the Boys,65.0
For the Love of Money,41.0
For the Love of Spock,72.5
Forbidden Planet,78.48214285714286
Forbidden World (Mutant),50.0
Force 10 From Navarone,65.35714285714286
Force Majeure,74.6880341880342
Force of Nature,40.75
Force of Nature: The David Suzuki Movie,70.91111111111111
Forces of Nature,57.791666666666664
Foreign Correspondent,79.9375
Foreign Parts,80.0
Forever Mine,67.5
Forever My Girl,46.689189189189186
Forever Strong,49.523809523809526
Forever Young,57.5
Foreverland,54.5
Forget Me Not,58.25
Forget Paris,64.8529411764706
Forgetting Sarah Marshall,70.43123543123542
Forgetting The Girl,59.166666666666664
Forgiving Dr. Mengele,65.58823529411765
Forks Over Knives,62.890625
Formosa Betrayed,53.125
Forrest Gump,76.2063492063492
Forsaken,56.0
Fort Apache,80.71428571428571
Fort Bliss,69.72222222222223
Fort McCoy,50.0
Fort Tilden,68.05
Fortress 2: Re-Entry,31.785714285714285
Found,73.75
Found Footage 3D,80.0
Four,68.75
Four Brothers,59.81132075471698
Four Christmases,47.61494252873563
Four Flies on Grey Velvet (4 mosche di velluto grigio),69.375
Four Hands (Die Vierhändige),69.0625
Four Horsemen,56.666666666666664
Four Kids and It,57.1551724137931
Four Lions,71.3265306122449
Four Minutes,61.22222222222222
Four Rooms,35.729166666666664
Four Sheets to the Wind,71.25
Four Weddings and a Funeral,77.96052631578948
Four for Texas,60.0
Fox and His Friends,73.07692307692308
Foxcatcher,74.27810650887574
Foxfire,50.0
Foxy Brown,56.04545454545455
FrackNation,54.583333333333336
Fracture,65.63076923076923
Fractured,56.578947368421055
Fragments,51.26984126984127
Frailty,69.27884615384616
Framing John DeLorean,69.74137931034483
Frances,73.25
Frances Ha,74.2406015037594
Francis,65.0
Francofonia,68.88157894736842
Frank,71.86693548387096
Frank & Jesse,65.0
Frank & Lola,60.310344827586206
Frank Miller's Sin City: A Dame to Kill For,55.49650349650349
Frank Serpico,65.0
Frank and Ollie,60.0
Frankenhooker,57.142857142857146
Frankenstein,66.78571428571429
Frankenstein Created Woman,65.9375
Frankenstein Meets the Wolf Man,53.57142857142857
Frankenstein Must Be Destroyed,62.916666666666664
Frankenstein and the Monster from Hell,58.0
Frankenstein's Army,58.0
"Frankenstein's Monster's Monster, Frankenstein",65.83333333333333
Frankenweenie,72.17630057803468
Frankie & Alice,50.369565217391305
Frankie & Johnny,61.785714285714285
Frankie and Johnny Are Married,63.23529411764706
Franklyn,52.083333333333336
Frantic,66.625
Frantz,70.43956043956044
Frau im Mond (By Rocket to the Moon) (Woman in the Moon),69.16666666666667
Freak Show,56.7
Freakdog (Red Mist),30.0
Freakonomics,62.52
Freaks,73.33333333333333
Freaky Friday,67.92307692307692
Fred Armisen: Standup For Drummers,65.0
Fred Claus,45.74242424242424
Fred Won't Move Out,54.5
Fred: The Movie,25.0
Freddy Got Fingered,25.58139534883721
Freddy vs. Jason,51.616
Freddy's Dead: The Final Nightmare,38.6764705882353
Free Angela & All Political Prisoners,65.75
Free Birds,45.83766233766234
Free China: The Courage to Believe,70.0
Free Enterprise,74.36666666666666
Free Fire,63.91017964071856
Free Men,62.854166666666664
Free Money,45.0
Free Radicals,60.833333333333336
Free Ride,38.75
Free Samples,39.0
Free Solo,77.08636363636364
Free State of Jones,56.20629370629371
Free Style,48.529411764705884
Free The Mind,66.66666666666667
Free Willy,56.666666666666664
Free Willy 2: The Adventure Home,53.46153846153846
Free Willy 3: The Rescue,58.75
Free Zone,54.60526315789474
Free the Nipple,35.833333333333336
Free to Run,60.0
Freebie and the Bean,54.642857142857146
Freedom,41.5
Freedom Writers,73.255
Freedomland,51.924369747899156
Freeheld,57.078947368421055
Freejack,47.5
Freestyle,65.0
Freetown,56.785714285714285
Freeway,69.47916666666667
Freeway 2: Confessions of a Trickbaby (Freeway II: Confessions of a Trickbaby),65.0
Freeze Frame,60.0
Freezer,40.0
French Twist (Gazon maudit),37.5
Frenzy,74.14285714285714
Frequency,68.0923076923077
Fresh,76.84482758620689
Fresh Dressed,68.9
Freshman Orientation,50.0
Frida,69.67142857142858
Friday,60.55555555555556
Friday After Next,45.91509433962264
Friday Night Lights,69.28308823529412
Friday the 13th,47.92209072978304
Friday the 13th - The Final Chapter,48.09375
Friday the 13th Part 2,46.28260869565217
Friday the 13th Part 3,38.904761904761905
Friday the 13th Part VII - The New Blood,49.43333333333333
Friday the 13th Part VIII - Jason Takes Manhattan,33.64705882352941
"Friday the 13th, Part V - A New Beginning",38.0
"Friday the 13th, Part VI - Jason Lives",52.166666666666664
Fried Green Tomatoes,66.25
Friend Request,38.389830508474574
Friendly Persuasion,69.58333333333333
Friends & Lovers,19.166666666666668
Friends With Benefits,62.31203007518797
Friends With Kids,64.61061946902655
Friends With Money,68.98706896551724
Fright Night,65.3680981595092
Fritz the Cat,60.4375
Frogs,52.857142857142854
Frogs for Snakes,0.0
From Beijing with Love,30.0
From Beyond,72.125
From Beyond the Grave,54.166666666666664
From Dusk Till Dawn,64.36363636363636
From Dusk Till Dawn 2: Texas Blood Money,20.0
From Dusk Till Dawn 3: The Hangman's Daughter,41.0
From Hell,59.05813953488372
From Here to Eternity,82.01470588235294
From Justin To Kelly,32.708333333333336
From Noon Till Three,56.25
From Nowhere,65.0
From Other Worlds,43.75
From Paris with Love,51.00806451612903
From Prada to Nada,43.75
From Russia With Love,80.06756756756756
From The Head,65.0
From Time to Time,58.75
From Up On Poppy Hill,69.14925373134328
From the Hip,56.25
From the Land of the Moon (Mal de pierres),49.484848484848484
From the Terrace,60.357142857142854
Front Cover,53.5
Frontera,61.61764705882353
Frontier(s),65.38461538461539
Frontrunners,69.125
Frost (The Last International Playboy),36.25
Frost/Nixon,77.93560606060606
Frosty the Snowman,60.0
Frozen,70.41666666666667
Frozen II,66.9298245614035
Frozen River,72.86426116838487
Fruitvale Station,76.6006289308176
Fubar: Balls to the Wall,72.91666666666667
Fuel,67.17857142857143
Fugitive Pieces,63.49358974358974
Full Battle Rattle,69.11764705882354
Full Contact,90.0
Full Frontal,55.06435643564357
Full Metal Jacket,82.41025641025641
Full Tilt Boogie,79.2
Fullmetal Alchemist: The Sacred Star of Milos,64.25
Fulltime Killer,59.891304347826086
Fun & Fancy Free,61.07142857142857
Fun Mom Dinner,45.0
Fun Size,41.77272727272727
Fun With Dick and Jane,52.8921568627451
Fun in Acapulco,62.5
Fun with Dick and Jane,48.5
Funeral Kings,56.285714285714285
Funeral in Berlin,50.0
Funny About Love,28.125
Funny Bones,71.0
Funny Face,76.73913043478261
Funny Farm,55.45454545454545
Funny Games,62.20133333333334
Funny Girl,78.28125
Funny Lady,47.5
Funny People,65.5464480874317
Funny Story,69.31818181818181
Fur: An Imaginary Portrait of Diane Arbus,55.49382716049383
Furious 7,65.08837254901961
Furlough,75.0
Furry Vengeance,30.240384615384617
Fury,68.90049751243781
Futurama: Bender's Big Score,73.33333333333333
Futurama: The Beast With a Billion Backs,70.0
Future Weather,70.0
Future World,30.625
Futureworld,43.125
G,50.526315789473685
G-Force,46.36842105263158
G.B.F.,64.19117647058823
G.I. Blues,60.0
G.I. Jane,48.611111111111114
G.I. Joe: Retaliation,47.63555787278415
G.I. Joe: The Rise of Cobra,47.17910447761194
GETT: The Trial of Viviane Amsalem,75.625
GMO OMG,53.5
GTFO: Get the F&#% Out,60.0
Gabbeh,71.36363636363636
Gabrielle,67.1875
Gacy,28.333333333333332
Gaga: Five Foot Two,65.52631578947368
Gags the Clown,54.0
Gainsbourg: A Heroic Life,62.858333333333334
Galaxina,20.0
Galaxy Quest,75.03378378378379
Galaxy of Terror (Mindwarp: An Infinity of Terror) (Planet of Horrors) (Quest),44.44444444444444
Gallipoli,80.625
Galveston,65.08333333333333
Gambit,44.19117647058823
Game 6,61.89655172413793
Game Change,63.75
Game Night,67.21467391304348
"Game Over, Man!",40.1
Game of Death,54.52
Gamer,45.833333333333336
Gandhi,81.05555555555556
"Gandhi, My Father",51.388888888888886
Gang Related,64.4
Gangs of New York,70.74367088607595
Gangster No. 1,63.68055555555556
Gangster Squad,51.54907975460123
Gangster's Paradise: Jerusalema,61.76470588235294
Ganja & Hess,68.33333333333333
Garage Days,54.3
Garbage Warrior,60.833333333333336
Garbo Talks,37.5
Garden Party,44.666666666666664
Garden State,74.875
Gardens of Stone,53.75
Gardens of the Night,62.25
Garfield - The Movie,40.084070796460175
Garfield: A Tail of Two Kitties,38.275
Gas Food Lodging,69.0
GasLand,65.74074074074075
Gaslight,75.0
Gate of Hell (Jigokumon),76.78571428571429
Gates of Heaven,75.1923076923077
Gator,32.5
Gattaca,73.93617021276596
Gaudi Afternoon,54.375
Gauguin: Voyage to Tahiti,47.361111111111114
Gay Purr-ee,66.66666666666667
Gay Sex in the 70s,62.82608695652174
Gayby,67.625
Gebo and The Shadow (Gebo et l'ombre),75.0
Gedo senki (Tales from Earthsea),54.666666666666664
Gemini,59.68478260869565
Gemini Man,48.86682242990654
Gemma Bovery,60.32786885245902
General Education,26.75
General Orders No. 9,57.5
General della Rovere (Il generale Della Rovere),68.54166666666666
Generation Iron,64.6923076923077
Generation Um...,36.75
Genghis Blues,68.75
Genius,59.17567567567568
Genius On Hold,66.25
Gentleman Jim,79.0
Gentleman's Agreement,77.6
Gentlemen Broncos,44.19230769230769
Gentlemen Prefer Blondes,77.68518518518519
Geography Club,61.875
George Harrison: Living In The Material World,70.0
George Lucas in Love,70.0
George Of The Jungle 2,50.0
George Washington,75.79069767441861
George of the Jungle,53.8
Georgia,69.25
Georgia Rule,45.33888888888889
Georgy Girl,75.0
Geostorm,40.3515625
Gerald's Game,70.75
Gerhard Richter Painting,68.21428571428571
Germinal,75.0
Geronimo - An American Legend,70.83333333333333
Gerontophilia,58.333333333333336
Gerry,64.72
Gerrymandering,53.666666666666664
Get Bruce,66.66666666666667
Get Carter,55.328947368421055
Get Gone,30.0
Get Hard,45.77173913043478
Get Him to the Greek,64.79559748427673
Get In,51.5
Get Low,69.1923076923077
Get Married If You Can,50.0
Get Me Roger Stone,73.61111111111111
Get On Up,69.44573643410853
Get Out,78.4765625
Get Out Your Handkerchiefs (Préparez vos mouchoirs),70.83333333333333
Get Real,62.96296296296296
Get Rich or Die Tryin',49.666666666666664
Get Santa,62.32
Get Shorty,76.66666666666667
Get Smart,57.54795158286779
Get a Job,45.9375
Get on the Bus,78.58333333333333
Get the Gringo,62.666666666666664
Getaway,33.21120689655172
Getting Even With Dad,39.21875
Getting Straight,52.25
Gettysburg,85.0
Ghajini,63.0
"Ghidorah, the Three-Headed Monster (San daikaijû: Chikyû saidai no kessen)",60.714285714285715
Ghost,69.96052631578948
Ghost Bird,70.11111111111111
Ghost Dad,31.666666666666668
Ghost Dog - The Way of the Samurai,71.73214285714286
Ghost Killers vs. Bloody Mary (Exterminadores do Além Contra a Loira do Banheiro),48.0
Ghost Light,60.21875
Ghost Rider,46.38621794871795
Ghost Rider: Spirit of Vengeance,41.505376344086024
Ghost Ship,42.23557692307692
Ghost Stories,70.61052631578947
Ghost Story,56.5625
Ghost Team,39.583333333333336
Ghost Team One,41.5625
Ghost Town,69.85357142857143
Ghost World,77.28804347826087
Ghost in the Machine,34.375
Ghost in the Shell,59.59958506224066
Ghost in the Shell 2 - Innocence,64.05405405405405
Ghost of Frankenstein,61.875
Ghostbox Cowboy,65.0
Ghostbusters,65.26274509803922
Ghostbusters (1984 Original),81.9186046511628
Ghostbusters 2,61.470588235294116
Ghosted,47.5
Ghostlight,58.75
Ghosts of Abu Ghraib,73.75
Ghosts of Girlfriends Past,46.27581120943953
Ghosts of Mississippi,57.083333333333336
Ghosts of Sugar Land,63.333333333333336
Ghosts of War,47.69642857142857
Ghosts of the Abyss,69.17721518987342
Ghoul,35.833333333333336
Ghoulies II,22.0
Gia,59.375
Gianni e le donne (The Salt of Life),68.83953488372093
Giant,73.8
Giant Little Ones,70.71973684210526
Gidget,66.66666666666667
Gifted,64.93478260869566
Gigante,68.86363636363636
Gigantic,49.0
Gigi,73.69047619047619
Gigli,30.885714285714286
Gilda,80.8125
Gilles' Wife (La Femme de Gilles),68.75
Gimme Danger,70.14925373134328
Gimme Shelter,52.582089552238806
Gimme The Loot,70.16666666666667
Ginger & Rosa,65.17469879518072
Ginger Snaps,71.0
Ginger e Fred (Ginger and Fred),77.5
Giorni e Nuvole (Days and Clouds),67.27272727272727
Girl,71.74242424242425
Girl 27,70.0
Girl Crazy,64.16666666666667
Girl Flu.,78.33333333333333
Girl In Progress,47.95454545454545
Girl Model,64.58333333333333
Girl Most Likely,47.579493506493506
Girl On A Bicycle,38.611111111111114
Girl Rising,71.5
Girl With a Pearl Earring,68.46923076923076
Girl on the Third Floor,63.714285714285715
Girl with Green Eyes,75.0
"Girl, Interrupted",63.244897959183675
Girlfight,73.80701754385964
Girlfriend,58.5
Girlfriend's Day,59.0
Girlhood,76.07333333333334
Girls Against Boys,43.75
Girls Can't Swim,66.1842105263158
Girls Just Want to Have Fun,44.375
Girls Town,60.416666666666664
Girls Trip,67.83333333333333
Girls Will Be Girls,60.11363636363637
Girls of the Sun (Les filles du soleil),60.12903225806452
Girls with Balls,49.0
Girls! Girls! Girls!,52.0
Girly,70.0
Giuliani Time,65.78125
Give Me Liberty,64.5
Give Up Tomorrow,73.75
Gladiator,74.17372881355932
Glass,53.026881720430104
Glass Chin,64.61538461538461
Glass: A Portrait of Philip in Twelve Parts,66.42857142857143
Glassland,68.03030303030303
Gleason,77.53
Glee: The 3D Concert Movie,58.277027027027025
Glen Campbell: I'll Be Me,76.575
Glen or Glenda?,33.18181818181818
Glengarry Glen Ross,84.0
Glitter,31.15
Gloria,70.89553571428571
