movie_title,average_score
Platoon,82.89583333333333
"Play It Again, Sam",72.75862068965517
Play It to the Bone,49.375
Play Misty for Me,73.4090909090909
Play The Game,48.24074074074074
Playback,34.5
Playing God,44.05
Playing It Cool,43.38235294117647
Playing Mona Lisa,50.17857142857143
Playing by Heart,64.05405405405405
Playing for Keeps,35.75373134328358
Playmobil: The Movie,37.77173913043478
Playtime,87.01666666666667
Plaza Suite,55.0
Pleasantville,76.73846153846154
Please Don't Eat the Daisies,56.0
Please Give,71.94411764705883
Please Stand By,61.18421052631579
Pledge,61.8421052631579
Plot for Peace,66.81818181818181
Plynace wiezowce (Floating Skyscrapers),63.75
Pocahontas,60.426829268292686
Pocahontas II: Journey to a New World,44.285714285714285
Pocket Money,60.0
Pocketful of Miracles,58.0
Pod,64.28571428571429
Poetic Justice,46.625
Poetry,77.40217391304348
Point Blank,72.5625
Point Break,47.87786259541985
Point and Shoot,61.726190476190474
Point of No Return (The Assassin),56.875
Poison,62.11538461538461
Poison Ivy II,36.57142857142857
Poker Night,59.285714285714285
Pokémon 3: The Movie,41.37931034482759
Pokémon 4Ever,40.14705882352941
Pokémon Detective Pikachu,61.518348623853214
Pokémon The Movie: I Choose You!,53.0
Pokémon the First Movie - Mewtwo vs. Mew,40.82222222222222
Pokémon the Movie: Mewtwo Strikes Back Evolution,60.0
Pokémon the Movie: The Power of Us,59.285714285714285
Polanski (Polanski Unauthorized),30.0
Polar,37.40384615384615
Polaroid,31.0
Police Academy,45.26315789473684
Police Academy 2: Their First Assignment,30.76923076923077
Police Academy 3: Back in Training,44.166666666666664
Police Academy 4 - Citizens on Patrol,22.142857142857142
Police Academy 5: Assignment Miami Beach,22.5
Police Academy 6 - City Under Siege,10.0
Police Academy 7: Mission to Moscow,30.0
Police Story (Ging chaat goo si) (Police Force),74.88888888888889
Police Story 2 (Ging chaat goo si juk jaap) (Police Force II),64.79166666666667
Police Story: Lockdown,43.75
"Polina (Polina, danser sa vie)",65.17241379310344
Polisse,66.76612903225806
"Politist, adj. (Police, Adjective)",71.05932203389831
Pollock,70.88793103448276
Pollyanna,76.0
Poltergeist,58.125
Poltergeist III,36.40625
Polyester,72.275
Pom Poko (Heisei tanuki gassen pompoko) (The Raccoon War),59.72222222222222
Pompeii,46.48148148148148
Poms,50.720338983050844
Pontypool,66.74545454545455
Ponyo,75.12121212121212
Pooh's Grand Adventure: The Search for Christopher Robin,43.333333333333336
Pooh's Heffalump Movie,64.8
Pootie Tang,38.81481481481482
Pope Francis - A Man of His Word,64.76363636363637
Popeye,58.72
Popiól i diament (Ashes and Diamonds),71.5909090909091
Popstar: Never Stop Never Stopping,67.0275590551181
Porcile,55.0
Porco Rosso (Kurenai no buta),75.66666666666667
Pork Chop Hill,75.0
Porno,63.94230769230769
Pornography: A Thriller,39.9
Portals,44.54545454545455
Porto,60.357142857142854
Portrait of Wally,72.6304347826087
Portrait of a Lady on Fire (Portrait de la jeune fille en feu),84.4
Poseidon,52.47575757575758
Posse,53.1578947368421
Possessed,66.42857142857143
Possession,65.50819672131148
Possum,74.39655172413794
Post Grad,39.790419161676645
Post Mortem,68.4
Post Tenebras Lux,62.58378378378378
Postal,34.0625
Postcards From London,49.714285714285715
Postcards from the Edge,69.25
Poster Boy,48.0
Postman Pat: The Movie,46.666666666666664
Potiche,67.51685393258427
Poultrygeist: Night of the Chicken Dead,60.34090909090909
Pound Of Flesh,43.04545454545455
Powaqqatsi,69.9375
Powder,50.69444444444444
Powder Blue,36.25
Power,53.611111111111114
Power Trip,70.37037037037037
Power and Terror: Noam Chomsky in Our Times,62.8125
Practical Magic,48.75
Prancer,60.10526315789474
Pranzo di Ferragosto (Mid-August Lunch),71.33928571428571
Pray the Devil Back to Hell,75.92592592592592
Prayers for Bobby,63.75
Preacher's Kid,66.07142857142857
Precious Cargo,25.75
Precious Life,75.0
Precious: Based on the Novel Push by Sapphire,76.20604395604396
Predator,71.51351351351352
Predator 2,49.44230769230769
Predators,60.19037267080745
Predestination,67.30722891566265
Prefontaine,62.291666666666664
Preggoland,51.346923076923076
Premature,66.83333333333333
Premium,66.5
Premium Rush,62.3976923076923
Premonition,44.006218905472636
Presenting Princess Shaw,74.6
Preservation,58.0
Pressing On: The Letterpress Film,68.125
Pressure Cooker,77.5
Presumed Innocent,73.38235294117646
Pretenders,49.5
Pretending I'm a Superman: The Tony Hawk Video Game Story,71.53846153846153
Pretty Baby,69.6875
Pretty Bird,66.0
Pretty Maids All in a Row,42.5
Pretty Persuasion,55.0390625
Pretty Poison,63.75
Pretty Woman,58.229166666666664
Pretty in Pink,62.945945945945944
Prey,41.15384615384615
Prey for Rock & Roll,57.69230769230769
Price Check,57.43333333333333
Priceless,65.85593220338983
Pride,70.11571675302245
Pride and Glory,54.08333333333333
Pride and Prejudice,72.20879120879121
Pride and Prejudice and Zombies,54.78888888888889
Priest,40.92261904761905
Prima Ballerina,63.90350877192983
Primal,49.9
Primal Fear,66.74418604651163
Primary,73.75
Primary Colors,78.11764705882354
Prime,59.44444444444444
Primer,64.51578947368421
Primeval,38.13333333333333
Prince,63.0
Prince Avalanche,66.87113402061856
Prince of Central Park,43.6
Prince of Darkness,55.11363636363637
Prince of Persia: The Sands of Time,54.42663043478261
Prince of the City,72.3529411764706
Princess Caraboo,56.73076923076923
Princess Ka'iulani,49.92424242424242
Princess Mononoke (Mononoke-hime),82.02830188679245
Princess Protection Program,65.0
Prisoners,71.63020833333333
Private Benjamin,65.0925925925926
Private Life,73.6076923076923
Private Parts,67.71739130434783
Private Peaceful,54.166666666666664
Private Resort,40.0
Private Romeo,49.166666666666664
Problem Child,27.25
Problem Child 2,27.5
Prodigal Sons,70.9090909090909
Prodigy,62.916666666666664
Professione: reporter (The Passenger),75.74074074074075
Professor Marston & The Wonder Women,71.50847457627118
Project Almanac,50.52739726027397
Project Nim,77.11086757990867
Project Wild Thing,63.333333333333336
Project X,44.956331877729255
Prom,52.0945945945946
Prom Night,32.85539215686274
Promare,79.625
Prometheus,67.67324561403508
Promised Land,59.2406015037594
Proof,67.5
Proof of Life,58.274647887323944
Prophecy,46.25
Prospect,68.38
Protagonist,69.43181818181819
Protektor,55.833333333333336
Proteus: A Nineteenth Century Vision,54.166666666666664
Protocol,43.214285714285715
Proud Mary,43.18
Provoked,47.916666666666664
Proximity,48.035714285714285
Proxy,58.28125
Prozac Nation,51.111111111111114
Psycho,81.33076923076923
Psycho Beach Party,56.42
Psycho II,53.30357142857143
Psycho III,53.90625
Psychokinesis,65.0
Psychopathia Sexualis,45.55555555555556
Psychopaths,50.166666666666664
Pu-239,58.125
Public Access,55.0
Public Enemies,65.21004566210046
Puccini for Beginners,58.86666666666667
Puerto Ricans In Paris,49.02777777777778
Pulling Strings,59.44444444444444
Pulp Fiction,89.11971830985915
Pulse,43.02439024390244
Pulse (Kairo),71.95945945945945
Pumping Iron,70.27777777777777
Pumpkin,51.693548387096776
Pumpkinhead,59.888888888888886
Pumpkinhead II: Blood Wings,33.92857142857143
Punch,54.0
Punch-Drunk Love,74.98355263157895
Punching Henry,57.5
Punching the Clown,64.0625
Punchline,52.266666666666666
Puncture,58.54838709677419
Punisher: War Zone,47.95785440613027
Punishment Park,75.0
Punk's Not Dead,66.73076923076923
Puppet Master,41.42857142857143
Puppet Master II,48.75
Puppet Master: The Littlest Reich,62.1
Pure Country,47.32142857142857
Pure Luck,46.13636363636363
Purgatory House,81.0
Purple Butterfly (Zi hudie),57.65625
Purple Noon (Plein soleil),77.1774193548387
Purple Rain,63.1875
Push,46.10691823899371
Pusher,58.96153846153846
Pusher II: With Blood On My Hands,66.66666666666667
Pusher III: I'm the Angel of Death,68.21428571428571
Pushing Tin,59.96153846153846
Pushover,70.625
Puss in Boots,67.5625
Pussy Riot- - A Punk Prayer,69.61363636363636
Putin's Kiss,67.63636363636364
Putney Swope,62.5
Putty Hill,68.97727272727273
Pyaar Impossible,36.666666666666664
Pyewacket,62.458333333333336
Pépé le Moko,86.55
Q,60.476190476190474
Q & A,66.16666666666667
QT8: The First Eight,73.08823529411765
Quadrophenia,67.25
Quai des Orfèvres (Quay of the Goldsmiths) (Jenny Lamour),79.71052631578948
Quality Street,58.5
Quality of Life (Against The Wall),64.75
Quantum of Solace,64.02625570776256
Quarantine,57.52347417840375
Quarantine 2: Terminal,54.92857142857143
Quartet,65.45833333333333
Queen & Slim,73.11224489795919
Queen - Hungarian Rhapsody: Live In Budapest '86,64.28571428571429
Queen Christina,79.58333333333333
Queen Kelly,79.16666666666667
Queen Margot (La Reine Margot),63.425925925925924
Queen Of The Sun: What are the Bees Telling Us?,70.43478260869566
Queen and Country,66.8415
Queen of Blood,47.0
Queen of Earth,72.35
Queen of Hearts,71.9890909090909
Queen of Outer Space,45.5
Queen of the Damned,42.614583333333336
Queen of the Desert,45.57692307692308
Queen of the Lot,46.521
Quest For Camelot,53.79545454545455
Quest for Fire,73.65625
"Question humaine, La, (Heartbeat Detector)",61.18421052631579
Quick Change,69.0
Quicksilver,30.833333333333332
Quid Pro Quo,61.07142857142857
Quigley Down Under,59.85294117647059
Quill: The Life of a Guide Dog,65.29411764705883
Quills,72.98591549295774
Quinceañera,69.50617283950618
Quincy,66.05263157894737
Quintet,32.857142857142854
Quitters,50.625
Quiz Show,77.01219512195122
Quo Vadis?,67.95454545454545
R.I.P.D.,38.36144578313253
R100,63.0
RAD,46.42857142857143
RBG,72.43693693693693
RUMBLE: The Indians Who Rocked the World,68.22916666666667
RV,47.524752475247524
Raajneeti,47.339999999999996
Raaz 3: The Third Dimension 3D,53.333333333333336
Rab Ne Bana Di Jodi (A Couple Made by God) (A Match Made in Heaven),67.0
Rabbit Hole,72.24662162162163
Rabbit-Proof Fence,73.90350877192982
Rabid,61.45348837209303
Rabid Dogs (Enragés),58.333333333333336
Rabies,71.25
"Rabin, the Last Day",75.55555555555556
Race,62.60504201680672
Race You to the Bottom,53.333333333333336
Race the Sun,46.25
Race to Nowhere,68.0
Race to Witch Mountain,54.29790026246719
Race with the Devil,51.875
Rachel Getting Married,72.6693376068376
"Rachel, Rachel",61.666666666666664
Racing Dreams,69.77272727272727
Racing Stripes,53.2906976744186
Racing With the Moon,69.16666666666667
Radio,52.98543689320388
Radio Days,76.16666666666667
Radio Flyer,48.166666666666664
Radio Free Albemuth,50.0
Radio Unnameable,71.75
Radioflash,36.583333333333336
Radioland Murders,44.833333333333336
Radius,73.05555555555556
Rag Doll,56.666666666666664
Rage,36.45161290322581
Raggedy Man,66.875
Raging Bull,88.03846153846153
Ragnarok,60.13636363636363
Ragtime,75.0
Raiders of the Lost Ark,91.04166666666667
Raiders!: The Story of the Greatest Fan Film Ever Made,68.24324324324324
Railroad Tigers,56.12
Railroaded,63.333333333333336
Rails & Ties,50.90909090909091
Rain Man,81.78571428571429
Rain Without Thunder,53.0
Rainbow Brite and the Star Stealer,32.916666666666664
Rainbow Time,60.625
Raise Ravens (Cria Cuervos),76.0
Raise Your Voice,41.714285714285715
Raise the Titanic,52.083333333333336
Raising Arizona,77.62222222222222
Raising Cain,49.895833333333336
Raising Helen,51.42727272727273
Raising Victor Vargas,75.90697674418605
Raja,65.55555555555556
Rajma Chawal,52.5
"Rally 'Round the Flag, Boys!",55.166666666666664
Ralph Breaks the Internet,71.9575
Ram Dass: Fierce Grace,69.375
Rambling Rose,72.3076923076923
Rambo (Rambo IV),52.475071225071225
Rambo III,46.82692307692308
Rambo: First Blood Part II,44.91428571428571
Rambo: Last Blood,42.65040650406504
Ramen Heads,56.666666666666664
Rammbock: Berlin Undead,71.78571428571429
Ramona and Beezus,62.23684210526316
Rampage,54.5875
Rampart,66.7983193277311
Ran,88.7
Rancho Deluxe,59.375
Random Harvest,79.0
Random Hearts,46.860759493670884
Randy and the Mob,58.07142857142857
Rang De Basanti (Paint it Yellow),80.0
Range Runners,49.375
Rango,72.84663494186046
Ransom,65.66326530612245
Rapid Fire,49.470588235294116
Rapt,71.53061224489795
Rapture-Palooza,45.55555555555556
Rare Birds,59.291666666666664
Rare Exports: A Christmas Tale,67.76315789473684
Rashômon,91.02325581395348
Rasputin and the Empress,75.0
Rat Race,54.7027027027027
Ratatouille,80.17670157068063
Ratchet & Clank,44.0
Ratter,60.0
Rattlesnake,46.25
Ravenous,58.57142857142857
Ravenous (Les affamés),69.10714285714286
Raw,74.99557522123894
Raw Deal,50.0
Raw Faith,66.25
Rawhead Rex,45.625
Ray,72.71875
Ray Harryhausen: Special Effects Titan,65.45454545454545
"Ray Romano: Right Here, Around the Corner",60.0
Raze,47.61363636363637
Razorback,57.77777777777778
Re-Animator,78.43023255813954
ReGeneration,71.5
ReMastered: The Two Killings of Sam Cooke,73.75
Reach Me,39.28125
Reaching for the Moon,59.907407407407405
Ready,43.57142857142857
Ready Player One,67.68239545544554
Ready or Not,70.86744186046512
Ready to Mingle (Bachelorettes) (Solteras),57.083333333333336
Ready to Rumble,40.712765957446805
Ready to Wear (Prêt-à-Porter),51.36363636363637
Real Genius,68.28947368421052
Real Life,66.96428571428571
Real Steel,59.62368131868132
Real Women Have Curves,68.25
Reality,66.51886792452831
Reality (Réalité),63.833333333333336
Reality Bites,61.607142857142854
Reality Queen!,31.428571428571427
Realive,59.705882352941174
Reap the Wild Wind,62.8125
Rear Window,90.23863636363636
Reasonable Doubt,46.25
Rebel Without a Cause,81.12820512820512
Rebel in the Rye,53.728813559322035
Rebels of the Neon God,80.7
Rebirth,76.66666666666667
Rebound,42.85616438356164
Rebuilding Paradise,69.921875
Recess: School's Out,54.75
Reckless,60.0
Reclaim,37.083333333333336
Recount,68.25
Recovery Boys,81.5
Red,63.191000918273645
Red & White (Merah Putih),40.0
Red 2,55.16269841269841
Red Army,70.73333333333333
Red Christmas,55.68181818181818
Red Cliff (Chi Bi),68.49438202247191
Red Corner,53.77272727272727
Red Dawn,42.73529411764706
Red Dog,66.04838709677419
Red Dog: True Blue,66.11111111111111
Red Doors,60.46875
Red Dragon,66.13793103448276
Red Dust,72.5
Red Eye,66.31333333333333
Red Heat,55.294117647058826
Red Hill,64.21875
Red Hollywood,61.666666666666664
Red Hook Summer,56.5625
Red Joan,51.31363636363636
Red Knot,70.0
Red Letter Day,40.0
Red Lights,59.542857142857144
Red Obsession,65.15625
Red Penguins,75.1
Red Planet,46.82786885245902
Red Riding Hood,40.25757576363637
Red Riding: 1980,69.5
Red Riding: 1983,75.83333333333333
Red River,82.73809523809524
Red Road,72.35641025641026
Red Rock West,75.71428571428571
Red Scorpion,40.0
Red Sonja,33.5
Red Sparrow,56.53914141414141
Red State,61.43939393939394
Red Tails,54.228070175438596
Red Trees,75.33333333333333
Red Trousers: The Life of the Hong Kong Stuntmen,54.03846153846154
Red White & Blue,68.47222222222223
Redacted,57.86
Redbelt,64.66512345679013
Redemption Road,46.0
Redline,33.47826086956522
Reds,78.86363636363636
Redwood Highway,62.083333333333336
Reefer Madness (Tell Your Children) (Doped Youth),45.21739130434783
Reel Injun,73.25
Reel Paradise,65.83333333333333
Reflections in a Golden Eye,65.75
Reform School Girls,40.0
Refuge,53.75
Regarding Henry,51.34615384615385
Regression,43.24074074074074
Reign Over Me,64.10840108401084
Reign of Fire,55.88582677165354
Reinas (Queens),58.75
Reincarnated,49.4
Reindeer Games (Deception),47.41
Rejoice & Shout,63.96551724137931
Relative Values,60.25
Relentless,48.0
Relic,71.87711864406779
Religulous,63.95275590551181
Remember,64.98550724637681
Remember Me,46.67355371900826
Remember the Daze,41.5
Remember the Titans,70.28082191780823
Rememory,52.30769230769231
Remo Williams - The Adventure Begins,45.714285714285715
Renaissance,57.275862068965516
Renaissance Man,45.13157894736842
Rendition,60.549019607843135
Renegade,45.714285714285715
Reno 911!: Miami,50.36706349206349
Renoir,65.14150943396227
Rent,62.326241134751776
Rent-A-Cop,39.0
Rent-A-Pal,68.34375
Repentance,36.375
Replicant,42.05
Replicas,35.19736842105263
Repo Man,77.11538461538461
Repo Men,47.17460317460318
Repo! The Genetic Opera,50.3
Repossessed,28.857142857142858
Reprisal,27.083333333333332
Reprise,72.22474747474747
Reptilicus,43.4375
Repulsion,87.20238095238095
Requiem,73.88888888888889
Requiem For The American Dream,76.94444444444444
Requiem for a Dream,77.61111111111111
Requiem for a Heavyweight,76.66666666666667
Rescue Dawn,73.20384615384616
Reservation Road,54.5
Reservoir Dogs,84.33653846153847
Reset,59.375
Reset (Relève: Histoire d'une création),60.3125
Resident Evil,47.995370370370374
Resident Evil: Afterlife,44.51086956521739
Resident Evil: Apocalypse,41.91121495327103
Resident Evil: Damnation,79.5
Resident Evil: Degeneration,54.0
Resident Evil: Extinction,46.206751054852326
Resident Evil: Retribution,44.39655172413793
Resident Evil: The Final Chapter,45.34375
Resident Evil: Vendetta,54.285714285714285
Resistance,58.33766233766234
Resolution,76.55555555555556
Rest Stop,35.0
Restless,53.55494505494506
Restless City,61.388888888888886
Restoration,65.0
Restrepo,76.71290322580646
Results,64.76229508196721
Resurrect Dead: The Mystery of the Toynbee Tiles,62.5
Resurrecting the Champ,62.3
Retaliation (Romans),56.041666666666664
Retreat,55.45454545454545
Return,61.984848484848484
Return from Witch Mountain,47.625
Return of the Blind Dead (El Ataque de los muertos sin ojos) (Return of the Evil Dead),41.42857142857143
Return of the Dragon (The Way of the Dragon),65.41666666666667
Return of the Fly,50.642857142857146
Return of the Killer Tomatoes!,33.75
Return of the Living Dead 3,49.09090909090909
Return of the Living Dead Part II,33.0
Return of the Secaucus Seven,65.71428571428571
Return of the Seven,40.0
Return to Hardwick,76.25
Return to House on Haunted Hill,46.8
Return to Me,67.00847457627118
Return to Never Land,54.9
Return to Nuke 'Em High,51.666666666666664
Return to Oz,57.23684210526316
Return to Paradise,70.16666666666667
Return to Sender,40.833333333333336
Return to the Blue Lagoon,23.229166666666668
Reunion,43.611111111111114
Reuniting The Rubins,35.22727272727273
Revenge,70.40053763440861
Revenge of the Creature,36.5625
Revenge of the Electric Car,59.696969696969695
Revenge of the Green Dragons,42.73684210526316
Revenge of the Nerds II: Nerds in Paradise,37.25
Revenger,45.0
Reverb,21.666666666666664
Reversal of Fortune,75.40322580645162
Reversing Roe,77.5
Revolution,30.833333333333332
Revolution #9,66.13888888888889
Revolution O.S.,62.72727272727273
Revolutionary Road,65.44409937888199
Revolver,37.29
Rewind,74.84210526315789
Rewind This!,71.63333333333334
Rhapsody in Blue,55.0
Rhyme & Reason,56.5
Rhythm 'N' Bayous: A Road Map To Louisiana Music,60.0
RiP: A Remix Manifesto,61.42857142857143
Rich Hill,71.41176470588235
Rich and Famous,51.785714285714285
Richard III,77.87878787878788
Richard Jewell,67.30429292929293
Richard Linklater: Dream Is Destiny,71.25
Richard Pryor Here and Now,75.0
Richard Pryor Live on the Sunset Strip,83.84615384615384
Richard Pryor---Live in Concert,81.81818181818181
Richard Pryor: Omit The Logic,66.66666666666667
Richie Rich,45.73529411764706
Ricki And The Flash,60.455882352941174
Ricky,69.18181818181819
Ricky Gervais: Humanity,61.25
Riddick,54.721804511278194
Ride Along,44.62385321100918
Ride Along 2,40.895
Ride Lonesome,50.0
Ride With the Devil,64.73076923076923
Ride Your Wave,75.71428571428571
Ride in the Whirlwind,75.77777777777777
Ride the High Country,79.28571428571429
Ride the Pink Horse,67.08333333333333
"Ride, Rise, Roar",54.285714285714285
Rider on the Rain,62.5
Riding Alone for Thousands of Miles,71.69354838709677
Riding Giants,73.0448717948718
Riding in Cars With Boys,59.219298245614034
Riding the Bullet,47.0
Rift (Rökkur),67.8
Right at Your Door,63.59375
Righteous Kill,45.19553805774278
Rigor Mortis,61.71875
Riki-Oh: The Story of Ricky,67.5
Rim of the World,43.05555555555556
Ring of Fire,56.25
Ringmaster,28.916666666666668
Rings,35.33536585365854
Ringu (Ring),74.3103448275862
Ringu 2 (Ring 2),39.791666666666664
Rio,64.3
Rio 2,54.583333333333336
Rio Bravo,82.17857142857143
Rio Breaks,66.66666666666667
Rio Conchos,57.0
Rio Grande,61.75
Rio Lobo,66.73076923076923
Riot Girls,71.25
Riot in Cell Block 11,74.28571428571429
Ripe,45.833333333333336
Ripley's Game,75.0
Ripple Effect,40.833333333333336
Rise of the Footsoldier,29.523809523809522
Rise of the Guardians,64.01171875
Rise of the Legend (Huang feihong zhi yingxiong you meng ),60.0
Rise of the Planet of the Apes,69.40147783251231
Rise: Blood Hunter,47.27272727272727
Risen,57.55050505050505
Rising From Ashes,61.80555555555556
Rising High (Betonrausch),48.5
Rising Sun,53.05769230769231
Risky Business,72.29729729729729
Ritchie Boys,73.88888888888889
Riten (The Rite) (The Ritual),50.0
Rites of Spring,40.0
River,67.75
River Runs Red,35.0
River of Grass,68.57142857142857
River of No Return,65.5
River's Edge,74.28571428571429
River's Edge (Ribazu ejji),60.0
Rivers and Tides: Andy Goldsworthy Working With Time,75.65873015873017
Rize,70.1891891891892
Road Games,74.16666666666667
Road Hard,55.535714285714285
Road House,52.41379310344828
Road To Nowhere,65.5952380952381
Road Trip,63.940677966101696
Road to Bali,60.0
Road to Morocco,75.41666666666667
Road to Paloma,58.5
Road to Perdition,76.03416149068323
Road to Singapore,64.44444444444444
Road to Utopia,77.5
Road to Victory,72.5
Road to Zanzibar,68.57142857142857
"Road, Movie",50.0
Roadie,60.97222222222222
Roadside Prophets,67.5
Roadside Romeo,62.5
Roar,58.23529411764706
Rob the Mob,65.01923076923077
Robert the Bruce,50.758620689655174
Roberta,69.58333333333333
Robin Hood,51.34530551415797
Robin Hood: Men in Tights,50.67307692307692
Robin Hood: Prince of Thieves,55.73170731707317
Robin and Marian,62.666666666666664
Robin and the Seven Hoods,58.0
Robin's Wish,74.71153846153847
Robinson Crusoe on Mars,60.15384615384615
RoboCop,61.71463414634146
RoboCop 3,33.645833333333336
Robocop 2,46.12903225806452
Robot & Frank,67.55288461538461
Robot Overlords,56.92307692307692
Robot Stories,66.14285714285714
Robots,66.30592105263158
Robyn Hitchcock - Storefront Hitchcock,76.07142857142857
Rocco and His Brothers (Rocco e i suoi fratelli),84.26470588235294
Rock 'N' Roll Frankenstein,61.4
Rock 'n' Roll High School,68.0952380952381
Rock Dog,53.888888888888886
Rock Rubber 45s,69.16666666666667
Rock Star,61.359375
Rock of Ages,52.55163043478261
Rock the Bells,73.75
Rock the Kasbah,38.53763440860215
Rock-a-Bye Baby,61.666666666666664
Rock-a-Doodle,44.285714285714285
Rockaway,56.666666666666664
Rockers,46.666666666666664
Rocket Science,66.15530303030303
Rocket Singh - Salesman of the Year,61.875
RocketMan,41.970588235294116
Rocketman,73.44166666666666
RocknRolla,61.84356725146199
Rocko's Modern Life: Static Cling,76.0
Rockstar,64.0
Rocky,83.48913043478261
Rocky Balboa,65.15427927927928
Rocky II,61.13636363636363
Rocky III,55.55555555555556
Rocky IV,50.22727272727273
Rocky Road to Dublin,70.71428571428571
Rocky V,45.17857142857143
Rodan,60.0
Rodents of Unusual Size,77.1
Rodin,50.357142857142854
Rodney King,77.5
Roger & Me,82.5925925925926
Roger Corman's Death Race 2050,68.0
Roger Dodger,72.725
Roger Waters The Wall,58.0
Rogue,57.857142857142854
Rogue One: A Star Wars Story,72.85402684563758
Role Models,64.9058524173028
Roll Bounce,60.92465753424658
Rollerball,34.799107142857146
Rollercoaster,50.416666666666664
Rolling Family,61.333333333333336
Rolling Thunder Revue: A Bob Dylan Story By Martin Scorsese,77.5
Rollover,65.83333333333333
Roma,83.16379310344827
Roman Holiday,82.07142857142857
"Roman J. Israel, Esq.",59.146341463414636
Roman Polanski: Wanted and Desired,73.94285714285714
Roman de gare,68.64285714285714
Romance & Cigarettes,58.12222222222222
Romance on the High Seas,69.375
Romancing the Stone,73.3125
Romantics Anonymous,63.98148148148148
Romeo & Juliet in Yiddish,61.25
Romeo + Juliet,68.17391304347827
Romeo And Juliet (Broadway Hd),60.0
Romeo Is Bleeding,53.32258064516129
Romeo Must Die,52.05357142857143
Romeo and Juliet,52.849162011173185
Romeo and Juliet: Sealed With a Kiss,43.125
Romero,67.5
Romper Stomper,69.45238095238095
"Romulus, My Father",66.25
Romy and Michele's High School Reunion,62.54651162790697
Romántico,73.59375
Rondo,59.285714285714285
Ronin,68.63265306122449
Rookie of the Year,50.0
Room,78.41255605381166
Room 237,71.81958762886597
Room 6,35.0
Room For Rent,63.0
Room for Rent,61.42857142857143
Roommates,48.65384615384615
Rooster Cogburn,53.125
Rope,77.36486486486487
Rory O'Shea Was Here,60.28846153846154
Rory Scovel Tries Stand-up For The First Time,59.5
Rose Marie,58.0
Roseanne for President!,62.5
Rosemary's Baby,86.15306122448979
Rosencrantz and Guildenstern Are Dead,68.125
Rosencrantz and Guildenstern Are Undead,47.083333333333336
Rosenstrasse,62.333333333333336
Rosewater,66.98611111111111
Rosewood,70.2948717948718
Rough Night,53.99145299145299
Rounders,69.02586206896552
Roustabout,56.94444444444444
Roving Mars,66.53225806451613
Roxanne,75.51851851851852
Roxanne Roxanne,64.30555555555556
Roxie Hart,70.0
Royal Wedding,69.61111111111111
Rubber,60.628296875
Ruby Bridges,62.0
Ruby Sparks,69.32246376811594
Rudderless,63.263888888888886
Rudo y Cursi,63.75
Rudolph and Frosty: Christmas in July,20.0
Rudolph the Red-Nosed Reindeer,77.7
Rudy,69.5
Rudyard Kipling's The Jungle Book,65.37037037037037
Rugrats Go Wild,53.43333333333333
Rugrats in Paris - The Movie,64.0
Ruin Me,63.92857142857143
Rules Don't Apply,58.701550387596896
Rules of Engagement,56.64655172413793
Rumble Fish,66.82692307692308
Rumble in the Bronx,61.75675675675676
Rumor Has It,48.865979381443296
Run & Jump,66.25
Run All Night,58.577777777777776
Run Fatboy Run,58.371848739495796
Run Lola Run,76.98461538461538
Run Robot Run!,70.83333333333333
Run Ronnie Run!,65.83333333333333
"Run Silent, Run Deep",62.22222222222222
Run This Town,56.44736842105263
Run for Cover,61.875
Run for the Money,38.5
Run the Race,63.214285714285715
Run the Tide,46.785714285714285
Run with the Hunted,38.214285714285715
Runaway,48.392857142857146
Runaway Bride,56.91489361702128
Runaway Jury,68.09448818897638
Runaway Train,72.32758620689656
Rundskop (Bullhead),66.5
Runner Runner,43.28421052631579
Runnin' Down a Dream: Tom Petty and the Heartbreakers,68.33333333333333
Running Free,49.53333333333333
Running From Crazy,64.83333333333333
Running Scared,50.81512605042017
Running With Scissors,54.443473193473196
Running on Empty,67.91666666666667
Running with the Devil,45.63333333333333
Runoff,73.84444444444445
Rupture,46.458333333333336
Rush,71.66971279373368
Rush Hour,65.0
Rush Hour 2,57.69178082191781
Rush Hour 3,45.792929292929294
Rush: Beyond the Lighted Stage,67.1875
Rushlights,46.25
Rushmore,79.62666666666667
Russell Mulcahy's Tale of the Mummy,41.916666666666664
Russian Dolls (Les Poupées Russes),63.088235294117645
Russkies,37.083333333333336
Rust Creek,66.98214285714286
Rustlers' Rhapsody,47.142857142857146
Ruthless People,70.38461538461539
Ryan's Daughter,53.958333333333336
S&Man,75.9375
S. Darko: A Donnie Darko Tale,43.75
S.O.B.,71.16666666666667
S.W.A.T.,56.4
SCORE: A Film Music Documentary,68.75
SEED: The Untold Story,83.75
SHOT!: The Psycho-Spiritual Mantra of Rock,73.46153846153847
SLC Punk,57.65
SX_Tape,45.25
Saawariya,57.27272727272727
Saban's Power Rangers,53.36065573770492
Sabotage,48.17326732673267
Saboteur,72.84615384615384
Sabretooth,47.5
Sabrina,70.95192307692308
Sacco and Vanzetti,66.55797101449275
Sacred,82.5
Sacred Planet,62.5
Sacred Stage: The Mariinski Theater,55.0
Safe,62.85
Safe Haven,42.72222222222222
Safe House,58.89403973509934
Safe Men,63.075
Safelight,40.68181818181818
Safety Last!,82.3
Safety Not Guaranteed,72.79166666666667
Sagrada: The Mystery of Creation,53.75
Sahara,55.03378378378378
Saint,55.27777777777778
Saint Frances,77.54464285714286
Saint Jack,66.5625
